"","site_code","Taxon","mean.after.control","mean.after.drought","after.cover.response","mean.after.control.0","mean.after.drought.0","after.cover.response.0","mean.before.control","mean.before.drought","before.cover.response","mean.before.control.0","mean.before.drought.0","before.cover.response.0","cover.change"
"674","matador.ca","SYMPHYOTRICHUM ERICOIDES",1,1,0,1,1,0,1,1,0,1,1,0,0
"675","matador.ca","VICIA AMERICANA",0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0,0
"676","mattheis.ca","AGROSTIS SCABRA",5,3,-2,5,3,-2,3.5,3,-0.5,3.5,3,-0.5,-1.5
"677","mattheis.ca","ARTEMISIA FRIGIDA",15,17.6,2.6,15,17.6,2.6,32,21,-11,32,21,-11,13.6
"678","mattheis.ca","BOUTELOUA GRACILIS",25,26,1,25,26,1,15.4,18,2.6,15.4,18,2.6,-1.6
"679","mattheis.ca","GAURA COCCINEA",4.33333333333333,3.5,-0.833333333333333,4.33333333333333,3.5,-0.833333333333333,1,2.33333333333333,1.33333333333333,1,2.33333333333333,1.33333333333333,-2.16666666666667
"680","mattheis.ca","HESPEROSTIPA COMATA",20,21,1,20,21,1,16,21.25,5.25,16,21.25,5.25,-4.25
"681","mattheis.ca","KOELERIA MACRANTHA",23.75,10,-13.75,23.75,10,-13.75,5.5,12.3333333333333,6.83333333333333,5.5,12.3333333333333,6.83333333333333,-20.5833333333333
"682","mattheis.ca","LITHOSPERMUM INCISUM",5.5,10,4.5,5.5,10,4.5,10,1.5,-8.5,10,1.5,-8.5,13
"683","mattheis.ca","SYMPHYOTRICHUM ERICOIDES",15,NA,NA,15,0,-15,1,1.5,0.5,1,1.5,0.5,-15.5
"684","mattheis.ca","TRAGOPOGON DUBIUS",3.8,1,-2.8,3.8,1,-2.8,1,1,0,1,1,0,-2.8
"685","milparinka.au","ABUTILON HALOPHILUM",12.5,3,-9.5,12.5,3,-9.5,12.5,3,-9.5,12.5,3,-9.5,0
"686","milparinka.au","ASTREBLA LAPPACEA",21,21,0,21,21,0,25,17.5,-7.5,25,17.5,-7.5,7.5
"687","milparinka.au","ASTREBLA PECTINATA",21,21,0,21,21,0,19,25,6,19,25,6,-6
"688","milparinka.au","SCLEROLAENA DIACANTHA",3,2,-1,3,2,-1,1,NA,NA,1,0,-1,0
"689","naposta.ar","AVENA BARBATA",15,20,5,15,20,5,5,5,0,5,5,0,5
"690","naposta.ar","BACCHARIS ULICINA",1,1,0,1,1,0,1,NA,NA,1,0,-1,1
"691","naposta.ar","BROMUS CATHARTICUS",15,NA,NA,15,0,-15,13.3333333333333,16.6666666666667,3.33333333333333,13.3333333333333,16.6666666666667,3.33333333333333,-18.3333333333333
"692","naposta.ar","DIPLOTAXIS TENUIFOLIA",5,5.33333333333333,0.333333333333333,5,5.33333333333333,0.333333333333333,2.33333333333333,1,-1.33333333333333,2.33333333333333,1,-1.33333333333333,1.66666666666667
"693","naposta.ar","ERIGERON BLAKEI",1,10,9,1,10,9,1,1,0,1,1,0,9
"694","naposta.ar","NASSELLA NEESIANA",50,36.6666666666667,-13.3333333333333,50,36.6666666666667,-13.3333333333333,68.3333333333333,57.5,-10.8333333333333,68.3333333333333,57.5,-10.8333333333333,-2.50000000000001
"695","naposta.ar","NASSELLA TRICHOTOMA",20,25,5,20,25,5,10,16.6666666666667,6.66666666666667,10,16.6666666666667,6.66666666666667,-1.66666666666667
"696","naposta.ar","OXALIS CONORRHIZA",NA,1,NA,0,1,1,NA,1,NA,0,1,1,0
"697","nnss.us","ACAMPTOPAPPUS SHOCKLEYI",1.5120275,1.3774105,-0.134617,1.5120275,1.3774105,-0.134617,3.0864198,1.4285714,-1.6578484,3.0864198,1.4285714,-1.6578484,1.5232314
"698","nnss.us","AMBROSIA DUMOSA",7.60434813,4.71178322,-2.89256491,7.60434813,4.71178322,-2.89256491,9.93746907,8.48419605,-1.45327302,9.93746907,8.48419605,-1.45327302,-1.43929189
"699","nnss.us","AMSINCKIA TESSELLATA",2.58048512,0.6739395,-1.90654562,2.58048512,0.6739395,-1.90654562,1.28853131666667,1.52343265714286,0.23490134047619,1.28853131666667,1.52343265714286,0.23490134047619,-2.14144696047619
"700","nnss.us","BROMUS RUBENS",2.98615225,0.48253192,-2.50362033,2.98615225,0.48253192,-2.50362033,0.319339488888889,0.4770241,0.157684611111111,0.319339488888889,0.4770241,0.157684611111111,-2.66130494111111
"701","nnss.us","BROMUS TECTORUM",4.38977668,0.882379228571429,-3.50739745142857,4.38977668,0.882379228571429,-3.50739745142857,0.9656297375,1.142075,0.1764452625,0.9656297375,1.142075,0.1764452625,-3.68384271392857
"702","nnss.us","CHAENACTIS FREMONTII",3.77588768888889,1.48180165,-2.29408603888889,3.77588768888889,1.48180165,-2.29408603888889,2.24174178,3.23854468,0.9968029,2.24174178,3.23854468,0.9968029,-3.29088893888889
"703","nnss.us","CHORIZANTHE BREVICORNU",1.08313428,0.30563745,-0.77749683,1.08313428,0.30563745,-0.77749683,1.19583637,0.6628863,-0.53295007,1.19583637,0.6628863,-0.53295007,-0.24454676
"704","nnss.us","CHORIZANTHE RIGIDA",0.3472222,0.2061856,-0.1410366,0.3472222,0.2061856,-0.1410366,0.296333533333333,0.0681663,-0.228167233333333,0.296333533333333,0.0681663,-0.228167233333333,0.0871306333333333
"705","nnss.us","CHYLISMIA CLAVIFORMIS",0.2053388,0.2083333,0.00299450000000001,0.2053388,0.2083333,0.00299450000000001,0.2020202,0.1612391,-0.0407811,0.2020202,0.1612391,-0.0407811,0.0437756
"706","nnss.us","CRYPTANTHA CIRCUMSCISSA",1.06477779,0.27386215,-0.79091564,1.06477779,0.27386215,-0.79091564,0.19404304,0.41422252,0.22017948,0.19404304,0.41422252,0.22017948,-1.01109512
"707","nnss.us","CRYPTANTHA INTERMEDIA",1.08326798571429,0.5414678,-0.541800185714286,1.08326798571429,0.5414678,-0.541800185714286,0.273154155555556,0.5408999,0.267745744444444,0.273154155555556,0.5408999,0.267745744444444,-0.80954593015873
"708","nnss.us","DESCURAINIA PINNATA",0.640719866666667,0.433464428571429,-0.207255438095238,0.640719866666667,0.433464428571429,-0.207255438095238,0.696307383333333,1.3852380625,0.688930679166667,0.696307383333333,1.3852380625,0.688930679166667,-0.896186117261905
"709","nnss.us","EPHEDRA NEVADENSIS",2.65797925,2.308466225,-0.349513025,2.65797925,2.308466225,-0.349513025,3.05210544285714,3.263065075,0.210959632142858,3.05210544285714,3.263065075,0.210959632142858,-0.560472657142857
"710","nnss.us","ERIOGONUM MACULATUM",1.56298824285714,0.6872779,-0.875710342857143,1.56298824285714,0.6872779,-0.875710342857143,1.5137421,0.3792902,-1.1344519,1.5137421,0.3792902,-1.1344519,0.258741557142857
"711","nnss.us","ERIOPHYLLUM PRINGLEI",1.57694249,0.154395725,-1.422546765,1.57694249,0.154395725,-1.422546765,0.58499523,0.4966975,-0.08829773,0.58499523,0.4966975,-0.08829773,-1.334249035
"712","nnss.us","GRAYIA SPINOSA",6.9210625,3.24872212,-3.67234038,6.9210625,3.24872212,-3.67234038,5.146001,2.58690782,-2.55909318,5.146001,2.58690782,-2.55909318,-1.1132472
"713","nnss.us","LARREA TRIDENTATA",13.51947492,10.55421877,-2.96525615,13.51947492,10.55421877,-2.96525615,15.55434442,13.27009487,-2.28424955,15.55434442,13.27009487,-2.28424955,-0.6810066
"714","nnss.us","LOESELIASTRUM SCHOTTII",0.389588285714286,0.0687285,-0.320859785714286,0.389588285714286,0.0687285,-0.320859785714286,0.0685167,0.27351615,0.20499945,0.0685167,0.27351615,0.20499945,-0.525859235714286
"715","nnss.us","LYCIUM PALLIDUM",5.1748451,2.77988473333333,-2.39496036666667,5.1748451,2.77988473333333,-2.39496036666667,4.6258503,2.680278,-1.9455723,4.6258503,2.680278,-1.9455723,-0.449388066666666
"716","nnss.us","MALACOTHRIX GLABRATA",1.1655389,1.41346643,0.24792753,1.1655389,1.41346643,0.24792753,0.729655566666667,1.3735589,0.643903333333333,0.729655566666667,1.3735589,0.643903333333333,-0.395975803333333
"717","nnss.us","MENTZELIA ASPERA",2.61675768333333,0.27565495,-2.34110273333333,2.61675768333333,0.27565495,-2.34110273333333,2.34398205714286,2.874968975,0.530986917857143,2.34398205714286,2.874968975,0.530986917857143,-2.87208965119048
"718","nnss.us","MONOPTILON BELLIDIFORME",0.1546705,0.3436426,0.1889721,0.1546705,0.3436426,0.1889721,0.1191883,0.13729085,0.01810255,0.1191883,0.13729085,0.01810255,0.17086955
"719","nnss.us","NAMA ARETIOIDES",0.39203624,NA,NA,0.39203624,0,-0.39203624,0.283584533333333,0.75338592,0.469801386666667,0.283584533333333,0.75338592,0.469801386666667,-0.861837626666667
"720","nnss.us","OXYTHECA PERFOLIATA",2.028706325,1.34504748333333,-0.683658841666666,2.028706325,1.34504748333333,-0.683658841666666,0.89137666,0.766761557142857,-0.124615102857143,0.89137666,0.766761557142857,-0.124615102857143,-0.559043738809524
"721","nnss.us","SCHISMUS ARABICUS",2.27615137,0.320392533333333,-1.95575883666667,2.27615137,0.320392533333333,-1.95575883666667,0.3067008,0.25714855,-0.04955225,0.3067008,0.25714855,-0.04955225,-1.90620658666667
"722","nplatte.us","ARTEMISIA FRIGIDA",30,NA,NA,30,0,-30,13.5,2,-11.5,13.5,2,-11.5,-18.5
"723","nplatte.us","ARTEMISIA TRIDENTATA",10,NA,NA,10,0,-10,NA,25,NA,0,25,25,-35
"724","nplatte.us","BOUTELOUA GRACILIS",7.57142857142857,20.8,13.2285714285714,7.57142857142857,20.8,13.2285714285714,32.5,21,-11.5,32.5,21,-11.5,24.7285714285714
"725","nplatte.us","BROMUS TECTORUM",6.33333333333333,14.1428571428571,7.80952380952381,6.33333333333333,14.1428571428571,7.80952380952381,13.2,40.3333333333333,27.1333333333333,13.2,40.3333333333333,27.1333333333333,-19.3238095238095
"726","nplatte.us","CAREX FILIFOLIA",14,18.125,4.125,14,18.125,4.125,36.125,41.875,5.75,36.125,41.875,5.75,-1.625
"727","nplatte.us","OPUNTIA POLYACANTHA",NA,30,NA,0,30,30,25,NA,NA,25,0,-25,55
"728","nplatte.us","POA SECUNDA",2,2,0,2,2,0,NA,11,NA,0,11,11,-11
"729","nplatte.us","SPHAERALCEA COCCINEA",2,NA,NA,2,0,-2,2,2,0,2,2,0,-2
"730","octc.us","ARTEMISIA TRIDENTATA",16.27758363,16.77924463,0.501661000000002,16.27758363,16.77924463,0.501661000000002,16.81173785,18.96621009,2.15447224,16.81173785,18.96621009,2.15447224,-1.65281124
"731","octc.us","CERATOCEPHALA TESTICULATA",2.81872347777778,1.1921839,-1.62653957777778,2.81872347777778,1.1921839,-1.62653957777778,1.17351,1.41641812857143,0.242908128571429,1.17351,1.41641812857143,0.242908128571429,-1.86944770634921
"732","octc.us","ELYMUS ELYMOIDES",0.818374925,0.5475702,-0.270804725,0.818374925,0.5475702,-0.270804725,1.1684448,0.970887933333333,-0.197556866666667,1.1684448,0.970887933333333,-0.197556866666667,-0.0732478583333332
"733","octc.us","POA SECUNDA",16.50442414,14.82465954,-1.6797646,16.50442414,14.82465954,-1.6797646,33.00967403,28.77115968,-4.23851435,33.00967403,28.77115968,-4.23851435,2.55874975
"734","oreaa.us","ALLIUM ACUMINATUM",NA,1,NA,0,1,1,0.5,NA,NA,0.5,0,-0.5,1.5
"735","oreaa.us","ARTEMISIA ARBUSCULA",13.8333333333333,12.2,-1.63333333333333,13.8333333333333,12.2,-1.63333333333333,26.3333333333333,30.6,4.26666666666667,26.3333333333333,30.6,4.26666666666667,-5.9
"736","oreaa.us","BLEPHARIPAPPUS SCABER",0.9,0.6,-0.3,0.9,0.6,-0.3,0.7,0.7,0,0.7,0.7,0,-0.3
"737","oreaa.us","BROMUS JAPONICUS",0.5,0.5,0,0.5,0.5,0,0.625,2.25,1.625,0.625,2.25,1.625,-1.625
"738","oreaa.us","COLLINSIA PARVIFLORA",0.5,0.5,0,0.5,0.5,0,NA,0.5,NA,0,0.5,0.5,-0.5
"739","oreaa.us","DANTHONIA CALIFORNICA",NA,8.16666666666667,NA,0,8.16666666666667,8.16666666666667,NA,12.5,NA,0,12.5,12.5,-4.33333333333333
"740","oreaa.us","ELYMUS ELYMOIDES",3.75,7.7,3.95,3.75,7.7,3.95,3,6.9,3.9,3,6.9,3.9,0.0499999999999998
"741","oreaa.us","EPILOBIUM BRACHYCARPUM",1.5,0.9,-0.6,1.5,0.9,-0.6,0.8,1,0.2,0.8,1,0.2,-0.8
"742","oreaa.us","EREMOGONE CONGESTA",NA,0.5,NA,0,0.5,0.5,0.5,1,0.5,0.5,1,0.5,0
"743","oreaa.us","ERIGERON BLOOMERI",5,2.25,-2.75,5,2.25,-2.75,4.625,2.25,-2.375,4.625,2.25,-2.375,-0.375
"744","oreaa.us","ERIOGONUM SPHAEROCEPHALUM",2.25,2.75,0.5,2.25,2.75,0.5,3.5,2.125,-1.375,3.5,2.125,-1.375,1.875
"745","oreaa.us","FESTUCA IDAHOENSIS",7.7,9.1,1.4,7.7,9.1,1.4,16.5,6.9,-9.6,16.5,6.9,-9.6,11
"746","oreaa.us","NAVARRETIA INTERTEXTA SSP. PROPINQUA",0.75,0.833333333333333,0.0833333333333334,0.75,0.833333333333333,0.0833333333333334,0.833333333333333,1.25,0.416666666666667,0.833333333333333,1.25,0.416666666666667,-0.333333333333333
"747","oreaa.us","NOTHOCALAIS TROXIMOIDES",3.5,1.83333333333333,-1.66666666666667,3.5,1.83333333333333,-1.66666666666667,2,1,-1,2,1,-1,-0.666666666666667
"748","oreaa.us","PACKERA CANA",15.5,NA,NA,15.5,0,-15.5,25.5,0.5,-25,25.5,0.5,-25,9.5
"749","oreaa.us","PHLOX HOODII",3.5,1.625,-1.875,3.5,1.625,-1.875,2.25,1.375,-0.875,2.25,1.375,-0.875,-1
"750","oreaa.us","SEDUM STENOPETALUM",3.5,2.875,-0.625,3.5,2.875,-0.625,2.66666666666667,2.875,0.208333333333333,2.66666666666667,2.875,0.208333333333333,-0.833333333333333
"751","oreaa.us","TRIFOLIUM MACROCEPHALUM",1,3.5,2.5,1,3.5,2.5,0.5,0.5,0,0.5,0.5,0,2.5
"752","oreaa.us","VENTENATA DUBIA",5.8,8.75,2.95,5.8,8.75,2.95,1.3,2,0.7,1.3,2,0.7,2.25
"753","oreac.us","ACHILLEA MILLEFOLIUM",2.66666666666667,1.83333333333333,-0.833333333333333,2.66666666666667,1.83333333333333,-0.833333333333333,4.83333333333333,0.666666666666667,-4.16666666666667,4.83333333333333,0.666666666666667,-4.16666666666667,3.33333333333333
"754","oreac.us","ACMISPON AMERICANUS",0.5,2,1.5,0.5,2,1.5,0.75,2,1.25,0.75,2,1.25,0.25
"755","oreac.us","ARTEMISIA ARBUSCULA",10.5,NA,NA,10.5,0,-10.5,20.5,NA,NA,20.5,0,-20.5,10
"756","oreac.us","ARTEMISIA CANA",21.25,34.5,13.25,21.25,34.5,13.25,30,52.5,22.5,30,52.5,22.5,-9.25
"757","oreac.us","BROMUS JAPONICUS",3,13.1,10.1,3,13.1,10.1,15.7,58.5,42.8,15.7,58.5,42.8,-32.7
"758","oreac.us","COLLINSIA PARVIFLORA",0.7,0.6,-0.1,0.7,0.6,-0.1,0.5,NA,NA,0.5,0,-0.5,0.4
"759","oreac.us","COLLOMIA GRANDIFLORA",2,2.25,0.25,2,2.25,0.25,1.66666666666667,3.5,1.83333333333333,1.66666666666667,3.5,1.83333333333333,-1.58333333333333
"760","oreac.us","ELYMUS ELYMOIDES",7,5.83333333333333,-1.16666666666667,7,5.83333333333333,-1.16666666666667,17,2.875,-14.125,17,2.875,-14.125,12.9583333333333
"761","oreac.us","EPILOBIUM BRACHYCARPUM",1.5,1.5,0,1.5,1.5,0,2.5,1.5,-1,2.5,1.5,-1,1
"762","oreac.us","FESTUCA IDAHOENSIS",11.1,13.75,2.65,11.1,13.75,2.65,12.3,3.5,-8.8,12.3,3.5,-8.8,11.45
"763","oreac.us","PERIDERIDIA OREGANA",4.9,3.8,-1.1,4.9,3.8,-1.1,0.6,0.8,0.2,0.6,0.8,0.2,-1.3
"764","oreac.us","POA SECUNDA",3.5,3.5,0,3.5,3.5,0,10.5,1,-9.5,10.5,1,-9.5,9.5
"765","oreac.us","TRIFOLIUM MACROCEPHALUM",NA,0.5,NA,0,0.5,0.5,NA,1,NA,0,1,1,-0.5
"766","oreac.us","VENTENATA DUBIA",3.83333333333333,1,-2.83333333333333,3.83333333333333,1,-2.83333333333333,2,NA,NA,2,0,-2,-0.833333333333333
"767","paike.ar","ACAENA PINNATIFIDA",NA,1,NA,0,1,1,NA,1,NA,0,1,1,0
"768","paike.ar","ACAENA POEPPIGIANA",1,1,0,1,1,0,1,1,0,1,1,0,0
"769","paike.ar","ADESMIA LOTOIDES",1,NA,NA,1,0,-1,1,NA,NA,1,0,-1,0
"770","paike.ar","AGROSTIS INCONSPICUA",1,1,0,1,1,0,1,1,0,1,1,0,0
"771","paike.ar","ARJONA TUBEROSA",NA,1,NA,0,1,1,NA,1,NA,0,1,1,0
"772","paike.ar","ARMERIA MARITIMA",1,1,0,1,1,0,1,1,0,1,1,0,0
"773","paike.ar","AZORELLA FUEGIANA",1,1.5,0.5,1,1.5,0.5,1,1.5,0.5,1,1.5,0.5,0
"774","paike.ar","AZORELLA MONANTHA",1,1,0,1,1,0,1,1,0,1,1,0,0
"775","paike.ar","BROMUS SETIFOLIUS",NA,2.5,NA,0,2.5,2.5,NA,2.5,NA,0,2.5,2.5,0
"776","paike.ar","CAREX ANDINA",6,3.66666666666667,-2.33333333333333,6,3.66666666666667,-2.33333333333333,5.33333333333333,3.66666666666667,-1.66666666666667,5.33333333333333,3.66666666666667,-1.66666666666667,-0.666666666666667
"777","paike.ar","CERASTIUM ARVENSE",1,1,0,1,1,0,1,1,0,1,1,0,0
"778","paike.ar","CLINOPODIUM DARWINII",1,1,0,1,1,0,1,1,0,1,1,0,0
"779","paike.ar","COLOBANTHUS LYCOPODOIDES",2,1.5,-0.5,2,1.5,-0.5,2,1.5,-0.5,2,1.5,-0.5,0
"780","paike.ar","DESCHAMPSIA CESPITOSA",1,1,0,1,1,0,1,1,0,1,1,0,0
"781","paike.ar","ERIGERON PATAGONICUS",NA,1,NA,0,1,1,NA,1,NA,0,1,1,0
"782","paike.ar","FESTUCA PYROGEA",9,5.66666666666667,-3.33333333333333,9,5.66666666666667,-3.33333333333333,8.33333333333333,5.33333333333333,-3,8.33333333333333,5.33333333333333,-3,-0.333333333333332
"783","paike.ar","HYPOCHAERIS INCANA",NA,1,NA,0,1,1,NA,1,NA,0,1,1,0
"784","paike.ar","JUNELLIA ODONELLII",1,1,0,1,1,0,1,1,0,1,1,0,0
"785","paike.ar","LATHYRUS NERVOSUS",NA,1,NA,0,1,1,NA,1,NA,0,1,1,0
"786","paike.ar","LEUCHERIA PURPUREA",1,1,0,1,1,0,1,1,0,1,1,0,0
"787","paike.ar","LUZULA CHILENSIS",2,1.5,-0.5,2,1.5,-0.5,2,1.5,-0.5,2,1.5,-0.5,0
"788","paike.ar","NARDOPHYLLUM BRYOIDES",6.66666666666667,6.33333333333333,-0.333333333333334,6.66666666666667,6.33333333333333,-0.333333333333334,6.66666666666667,6.33333333333333,-0.333333333333334,6.66666666666667,6.33333333333333,-0.333333333333334,0
"789","paike.ar","NASSAUVIA ACULEATA",1,1,0,1,1,0,1,1,0,1,1,0,0
"790","paike.ar","NASSAUVIA DARWINII",1,1,0,1,1,0,1,1,0,1,1,0,0
"791","paike.ar","OXALIS ENNEAPHYLLA",1,1,0,1,1,0,1,1,0,1,1,0,0
"792","paike.ar","PEREZIA RECURVATA",3,4.33333333333333,1.33333333333333,3,4.33333333333333,1.33333333333333,3,4.33333333333333,1.33333333333333,3,4.33333333333333,1.33333333333333,0
"793","paike.ar","POA SPICIFORMIS",15.3333333333333,12.3333333333333,-3,15.3333333333333,12.3333333333333,-3,15,12.6666666666667,-2.33333333333333,15,12.6666666666667,-2.33333333333333,-0.666666666666666
"794","paike.ar","POLYGALA DARWINIANA",NA,1,NA,0,1,1,NA,1,NA,0,1,1,0
"795","paike.ar","RYTIDOSPERMA VIRESCENS",3.5,4.5,1,3.5,4.5,1,2.5,4.5,2,2.5,4.5,2,-1
"796","paike.ar","SENECIO LASEGUEI",1,NA,NA,1,0,-1,1,NA,NA,1,0,-1,0
"797","paike.ar","SENECIO MISER",1,1,0,1,1,0,1,1,0,1,1,0,0
"798","paike.ar","STIPA SPECIOSA",21.6666666666667,27,5.33333333333333,21.6666666666667,27,5.33333333333333,21.3333333333333,27,5.66666666666667,21.3333333333333,27,5.66666666666667,-0.333333333333336
"799","passogavia.it","AGROSTIS RUPESTRIS",2.5,1.7,-0.8,2.5,1.7,-0.8,1.54,0.8,-0.74,1.54,0.8,-0.74,-0.06
"800","passogavia.it","ALCHEMILLA PENTAPHYLLEA",35,53.8,18.8,35,53.8,18.8,32.6,48.6,16,32.6,48.6,16,2.8
"801","passogavia.it","ANTHOXANTHUM ODORATUM",0.1,NA,NA,0.1,0,-0.1,0.01,NA,NA,0.01,0,-0.01,-0.09
"802","passogavia.it","CAREX CURVULA",40.6,42,1.4,40.6,42,1.4,47.6,47.4,-0.200000000000003,47.6,47.4,-0.200000000000003,1.6
"803","passogavia.it","EUPHRASIA MINIMA",0.0125,0.01,-0.0025,0.0125,0.01,-0.0025,0.1125,0.0233333333333333,-0.0891666666666667,0.1125,0.0233333333333333,-0.0891666666666667,0.0866666666666667
"804","passogavia.it","FESTUCA HALLERI",0.3,2,1.7,0.3,2,1.7,0.4,1,0.6,0.4,1,0.6,1.1
"805","passogavia.it","GNAPHALIUM SUPINUM",0.0533333333333333,0.075,0.0216666666666667,0.0533333333333333,0.075,0.0216666666666667,0.055,0.1,0.045,0.055,0.1,0.045,-0.0233333333333333
"806","passogavia.it","HELICTOTRICHON VERSICOLOR",NA,2.5,NA,0,2.5,2.5,NA,2,NA,0,2,2,0.5
"807","passogavia.it","HIERACIUM PILIFERUM",0.2,NA,NA,0.2,0,-0.2,0.2,NA,NA,0.2,0,-0.2,0
"808","passogavia.it","LEUCANTHEMOPSIS ALPINA",0.844,0.46,-0.384,0.844,0.46,-0.384,2.302,1.38,-0.922,2.302,1.38,-0.922,0.538
"809","passogavia.it","LIGUSTICUM MUTELLINA",12,46,34,12,46,34,14.5,30,15.5,14.5,30,15.5,18.5
"810","passogavia.it","OREOCHLOA DISTICHA",5.5,0.275,-5.225,5.5,0.275,-5.225,5.5,0.75,-4.75,5.5,0.75,-4.75,-0.475
"811","passogavia.it","PERSICARIA VIVIPARA",1.05,0.1,-0.95,1.05,0.1,-0.95,1.025,0.02,-1.005,1.025,0.02,-1.005,0.0549999999999998
"812","passogavia.it","PHLEUM ALPINUM",NA,0.2,NA,0,0.2,0.2,NA,0.3,NA,0,0.3,0.3,-0.1
"813","passogavia.it","PHYTEUMA HEMISPHAERICUM",2.4,2.3,-0.1,2.4,2.3,-0.1,2,1.7,-0.3,2,1.7,-0.3,0.2
"814","passogavia.it","POA ALPINA",2,3.16,1.16,2,3.16,1.16,1.5,4.002,2.502,1.5,4.002,2.502,-1.342
"815","passogavia.it","POTENTILLA AUREA",2.83333333333333,NA,NA,2.83333333333333,0,-2.83333333333333,1.83333333333333,NA,NA,1.83333333333333,0,-1.83333333333333,-1
"816","passogavia.it","PRIMULA GLUTINOSA",0.98,0.75,-0.23,0.98,0.75,-0.23,0.6,0.4,-0.2,0.6,0.4,-0.2,-0.0300000000000001
"817","passogavia.it","SALIX HERBACEA",0.703333333333333,0.55,-0.153333333333333,0.703333333333333,0.55,-0.153333333333333,1.40333333333333,0.9,-0.503333333333333,1.40333333333333,0.9,-0.503333333333333,0.35
"818","passogavia.it","SCORZONEROIDES HELVETICA",3.96,1.8,-2.16,3.96,1.8,-2.16,3.2,1.8,-1.4,3.2,1.8,-1.4,-0.76
"819","passogavia.it","SOLDANELLA PUSILLA",10.08,13.6,3.52,10.08,13.6,3.52,16.7,20.6,3.9,16.7,20.6,3.9,-0.380000000000003
"820","passogavia.it","TARAXACUM ALPINUM",NA,0.2,NA,0,0.2,0.2,NA,0.3,NA,0,0.3,0.3,-0.1
"821","purdue.us","ALCHEMILLA IDAEUS",28,37.5,9.5,28,37.5,9.5,10.6666666666667,18.25,7.58333333333333,10.6666666666667,18.25,7.58333333333333,1.91666666666667
"822","purdue.us","ANDROPOGON GERARDII",18.75,26.6666666666667,7.91666666666667,18.75,26.6666666666667,7.91666666666667,27.375,27.375,0,27.375,27.375,0,7.91666666666667
"823","purdue.us","DESMODIUM ILLINOENSE",13,19.75,6.75,13,19.75,6.75,10.5714285714286,17,6.42857142857143,10.5714285714286,17,6.42857142857143,0.321428571428571
"824","purdue.us","EUTHAMIA GRAMINIFOLIA",13,25,12,13,25,12,6.375,3.33333333333333,-3.04166666666667,6.375,3.33333333333333,-3.04166666666667,15.0416666666667
"825","purdue.us","LOTUS CORNICULATUS",10,NA,NA,10,0,-10,36.25,30.5,-5.75,36.25,30.5,-5.75,-4.25
"826","purdue.us","SOLIDAGO CANADENSIS",78.75,72.5,-6.25,78.75,72.5,-6.25,28.125,37.75,9.625,28.125,37.75,9.625,-15.875
"827","purdue.us","SOLIDAGO SPECIOSA",5,NA,NA,5,0,-5,19,11,-8,19,11,-8,3
"828","purdue.us","SYMPHYOTRICHUM NOVAE-ANGLIAE",16.7142857142857,16.6666666666667,-0.0476190476190474,16.7142857142857,16.6666666666667,-0.0476190476190474,14.8571428571429,10.75,-4.10714285714286,14.8571428571429,10.75,-4.10714285714286,4.05952380952381
"829","purdue.us","SYMPHYOTRICHUM PILOSUM",7.2,7.5,0.3,7.2,7.5,0.3,9.2,7.25,-1.95,9.2,7.25,-1.95,2.25
"830","quilpie.au","ABUTILON HALOPHILUM",5.66666666666667,5,-0.666666666666667,5.66666666666667,5,-0.666666666666667,21.6666666666667,18.3333333333333,-3.33333333333334,21.6666666666667,18.3333333333333,-3.33333333333334,2.66666666666667
"831","quilpie.au","CENTIPEDA CUNNINGHAMII",4,3.33333333333333,-0.666666666666667,4,3.33333333333333,-0.666666666666667,8,12.5,4.5,8,12.5,4.5,-5.16666666666667
"832","quilpie.au","ERAGROSTIS SETIFOLIA",2,2,0,2,2,0,1.5,2.66666666666667,1.16666666666667,1.5,2.66666666666667,1.16666666666667,-1.16666666666667
"833","quilpie.au","SCLEROLAENA DIACANTHA",3,3,0,3,3,0,3,6,3,3,6,3,-3
"834","quilpie.au","TRIPOGON LOLIIFORMIS",1,NA,NA,1,0,-1,1.5,1,-0.5,1.5,1,-0.5,-0.5
"835","rhijn.nl","ACHILLEA MILLEFOLIUM",1,NA,NA,1,0,-1,1,NA,NA,1,0,-1,0
"836","rhijn.nl","ANTHOXANTHUM ODORATUM",8.75,NA,NA,8.75,0,-8.75,6.66666666666667,6.66666666666667,0,6.66666666666667,6.66666666666667,0,-8.75
"837","rhijn.nl","ARRHENATHERUM ELATIUS",8.33333333333333,20,11.6666666666667,8.33333333333333,20,11.6666666666667,11.8333333333333,6.33333333333333,-5.5,11.8333333333333,6.33333333333333,-5.5,17.1666666666667
"838","rhijn.nl","CENTAUREA JACEA",7,6.5,-0.5,7,6.5,-0.5,1,25,24,1,25,24,-24.5
"839","rhijn.nl","CERASTIUM FONTANUM",1,NA,NA,1,0,-1,1,1,0,1,1,0,-1
"840","rhijn.nl","CYNOSURUS CRISTATUS",5,NA,NA,5,0,-5,3.66666666666667,3,-0.666666666666667,3.66666666666667,3,-0.666666666666667,-4.33333333333333
"841","rhijn.nl","DACTYLIS GLOMERATA",15.8333333333333,20,4.16666666666667,15.8333333333333,20,4.16666666666667,7,7,0,7,7,0,4.16666666666667
